b,g,r
0.0010949043033591371,0.0017531007654361188,0.0017566834307819906
0.0007189375322850173,0.0017983848579919681,0.0017056235842117938
0.00035948685374357703,0.0018209160682012807,0.0016608933419348987
-0.00012237107341279038,0.001704250774871604,0.0014567995806476822
-0.0003299805627215639,0.0017041282544766807,0.0013748199696153763
-0.0004995614641229087,0.0017481108318856652,0.0013018003226097073
-0.0005731962216042852,0.0018658446139627775,0.0013092641647421343
-0.00044776187426160145,0.002125415689387981,0.0014981809761336902
-0.0003911882138300363,0.0023330699356074454,0.0016252462442113177
-0.00013894169280300595,0.0026949806599711043,0.001899423387861337
0.00010464443184477009,0.0030402148798601967,0.0021739309933125083
0.0004688014514695159,0.003505139115333682,0.0025878091129496253
0.0007033639754201533,0.0038874060488388925,0.0029073363623018686
0.0009177630486086648,0.004257226072029199,0.0032022944436663025
0.001106508093800378,0.00458770397777621,0.003504307217694881
0.001101882024700271,0.004710516018988992,0.003616153287464415
0.0010028575558516562,0.004729917281991699,0.003654926635658761
0.0007768033339957965,0.00450537172452842,0.003475229087921929
0.0005329814103977738,0.004194052945572429,0.003242192655832832
0.00011396892045209106,0.0036682568018406984,0.00282177355781503
-0.00028717183103570544,0.0031185095051721934,0.0023499797305304598
-0.0005925865264246895,0.002619878826379243,0.0019053542727663715
-0.0007939725605756569,0.0021845659748544423,0.00152297102410246
-0.0008969097604921014,0.001844151110551419,0.0012317669782066709
-0.0008526670912952252,0.0016560492974341157,0.00109165685275554
-0.0007009809009244868,0.0015910136761331153,0.001072115377837098
-0.0005551260476365797,0.0015558806887736045,0.0010886417684217425
-0.0004583597564142517,0.001496151203983137,0.0011053025617658023
-0.00033918860414142507,0.001446907907106773,0.0011220663356153453
-0.00031752256219630664,0.0013229849967067795,0.0010496507088771554
-0.00039753749003870357,0.0010876396888956261,0.0008492369163108996
-0.00040977936352908014,0.0009122782805310211,0.0007346499808042327
-0.00035062775780052687,0.0007637640217260534,0.0006535895367878286
-0.0002603590083109932,0.0006553831139082326,0.0006007988255827074
-0.00024292018405108116,0.0004774229000936911,0.0004944331670225149
-0.00022407660008909406,0.00030339825789448173,0.000395523957121653
-0.0002413147443913645,0.000109819070171923,0.00028982318294720717
-0.0003765846541020616,-0.00010311226677364107,8.859016726503051e-05
-0.0006063028694979394,-0.00034205647916629327,-0.00017595869529144991
-0.0008633309865928337,-0.0005785666549156573,-0.0004284683447104577
-0.0009427565490866021,-0.0005914866154204889,-0.0004954182151588654
-0.0008443970966489517,-0.00045536870086270603,-0.00038926115813240643
-0.0006567976435564442,-0.0002107044495487,-0.00018002814156178553
-0.00047373276534739975,-3.84649347872664e-05,-1.2112751781453206e-05
-0.0002900997780218694,0.00010192165371047605,0.0001487698616965063
-0.00015190046903557427,0.00018332246149655365,0.0002647433372786079
3.303363735691845e-05,0.000255703101269481,0.00037758712970595564
-7.058653454669503e-05,0.0001434601604788923,0.00022828982298720384
-5.907753898086912e-05,9.648481117636805e-05,0.00013158241549000572
5.103212105068802e-05,0.00014791948037779702,0.00014981973473881608
0.00032076341148519553,0.0003846707361286077,0.0003417257533161223
0.0005228736098234005,0.0006143933083920797,0.00048687637838471784
0.0007650065211204458,0.0009147346296166918,0.0006973413322473312
0.0011087378857754023,0.0012392405902838179,0.0009860420276975198
0.0013377291644303918,0.001516893061911589,0.0012215410141085097
0.001367866673135689,0.0016280164197819027,0.0012813126152833598
0.0012077255192894177,0.001579779955377027,0.001196492062587306
0.0010838589841155881,0.0015509514873154925,0.0012187886620825376
0.0007698293093912112,0.0013314023326900328,0.0010259795836976148
0.0006840450968211248,0.0013393599531387017,0.0010617039168010162
0.0006228655673113549,0.0013294455710776323,0.0011151968758301867
0.0006339588120977315,0.0013661987850416364,0.001217146387088222
0.0006881973235757493,0.001393449406937037,0.001293830687767788
0.0007272992852012033,0.001323825740108111,0.0012339230995153298
0.0008068302046720786,0.0012242529660857187,0.0012178164204999509
0.0007346971141886721,0.0009639432035796449,0.0010310122937649134
0.0006520090500953863,0.0006446245557625518,0.0007956537833257601
0.0006138413064824623,0.000398576008820225,0.0006333394767810641
0.0006487197471592581,0.00026439478787886625,0.0006050189138487936
0.0007515089456076766,0.0002614516578694398,0.0006598943201390731
0.0006392025001725121,0.00017326839562203613,0.000559895101206781
0.0005538612357983881,0.00014143685761712163,0.000487072569447423
0.00039871225994968495,0.00010835727511192987,0.0003738987113002419
0.0003198071450821348,9.735605264944224e-05,0.0002795551024618302
0.0001717824397531569,-5.296234537762144e-06,7.511305582601557e-05
-5.154279873218632e-05,-0.00018988271571482732,-0.00019963312112692826
-0.00011845002468825831,-0.0002760746254616371,-0.00033750936178729256
-0.00022171121711565592,-0.00040484078820615037,-0.0004999975469516028
-0.00025626157246788086,-0.0004268603965496505,-0.0005390433974048692
-0.00025579182293530763,-0.0004051315100917104,-0.0005250082108466486
-0.00022787011141864628,-0.0003342664000772154,-0.0004674561035962743
-9.246751528840343e-05,-0.00017737758180654738,-0.00030567927606968745
6.221487965915479e-05,6.646599410352016e-06,-0.00011462416691833524
0.00018177920621719634,0.0001564982845117613,3.867340429578223e-05
0.0001687965332261772,0.00014108817619145407,1.637363616983041e-05
-2.0309339811088486e-05,-6.775166609395184e-05,-0.00019018426375605566
-0.00040435704388789694,-0.0005015124165789894,-0.0005617256456870019
-0.0008416468570462928,-0.0009423503041978965,-0.0009573071662724012
-0.0013000790958928685,-0.0014373556731526397,-0.0014144582220220654
-0.0017033737242407932,-0.0018749179885706635,-0.001809366540563599
-0.00201824493452489,-0.002230207330543805,-0.0021306670349884177
-0.002255261695140718,-0.0025024850119926096,-0.0023602420018623495
-0.0022273662568548396,-0.0024959681944229355,-0.002339855954779394
-0.002126345154455139,-0.0024690341715668082,-0.0022968986935203895
-0.0020196803243267584,-0.0024146249500991875,-0.002214540431094377
-0.0018139411194130893,-0.002277021211697035,-0.0020568545701242446
-0.0018330713324463106,-0.0022579898863535545,-0.001989324708193443
-0.001927509736159429,-0.0022662796849425367,-0.002000130399723563
-0.001969891098750365,-0.0022472995857985294,-0.0019967532993052143
-0.0018804543789262664,-0.0021130482588978864,-0.0018703506711676356
-0.0016443950729503733,-0.0018364320616031063,-0.0016039288836904504
-0.0015152844536211523,-0.0016856939520060686,-0.0013938613289554286
-0.0010616475415762688,-0.0013228700018101704,-0.0009863178306109609
-0.00045841190679803915,-0.0008335000429266966,-0.00041300793437357483
4.846962282952236e-05,-0.0004147896291273623,8.173589050455093e-05
0.00043439315640377913,-0.00011841398151204743,0.00046638008934981603
0.0005910754855604855,-2.1556988230755154e-05,0.0006573975710081808
0.0007187357961171356,8.66367063106922e-05,0.0007697565629070353
0.0007758119486001307,0.000130437219469994,0.0008384094404413922
0.000765215122656304,0.00012437179977820205,0.0008041602370526178
0.0007408399012847941,0.00017114237630875873,0.0008062115294871652
0.0007409434098939807,0.0002878202121353896,0.0008640169951840887
0.0010024626652230305,0.0006519438291088163,0.0011289698581828688
0.0014191287839810118,0.001130985107439789,0.0015459310556918794
0.0017368084574597266,0.0015549418498395037,0.001889395991296796
0.00216990234316588,0.0020630413219733775,0.0023609777843650605
0.002571256449134907,0.0024580119569240296,0.002710034429340088
0.002816362724461977,0.002701337989784622,0.002954025478613061
0.002867960710182037,0.002806716619816743,0.003065488540121294
0.0028007920721752734,0.0028353169464529794,0.0030971109484873548
0.002870382864459417,0.0030553629159994745,0.0032798278054017777
0.0028686633540852807,0.003166194231720012,0.003350000305508893
0.002676099448516838,0.0031503465882815763,0.0032344141950571025
0.0027055953094623775,0.003339647464145381,0.0032982918137850355
0.0028112892182695546,0.0035747094435426546,0.0034087601892395405
0.002856438379958744,0.003737046326582293,0.0034197163907387774
0.002702916760133654,0.0036097584621838353,0.003183348407302536
0.0022881602696043428,0.003289970064834169,0.0027798177159510957
0.0019282897474677107,0.0029976971341138746,0.002455401137080842
0.0013266969157903331,0.0024603162117259316,0.0018281010708133475
0.0007838621194763919,0.001962996553971298,0.0013041022009371531
0.0003731860333997185,0.0015957263544785691,0.0009453661806929153
6.150576646783723e-05,0.0013016583943484367,0.0006929853889302709
-0.00021802372289567282,0.0010648243581154618,0.0004549124180114011
-0.00036048497248058515,0.0009438610810109571,0.0003673896832828581
-0.0003759843305711308,0.0009404262851050607,0.00045667892974263436
-0.0005178478971507123,0.0008002019569157091,0.0003857116313817527
-0.0006335281423461632,0.0006609472297840523,0.00035845784085563215
-0.000678832434923915,0.0006040305650565055,0.0003571453675278814
-0.0005833196012789903,0.0006297668454303478,0.0004779502130871778
-0.00047930678319528183,0.0006290380603208313,0.0005977581281456318
-0.00047908735550446354,0.0005159554323405674,0.00058658725190449
-0.00043763334556020566,0.0004518828107846787,0.0006047602743510445
-0.0006009936963833207,0.000219818752305511,0.00041683207580079545
-0.0009019877555752109,-0.00010282299717680695,0.00017632110745023757
-0.0010968012570635103,-0.0003374112662545235,9.611513750666777e-07
-0.0014352822003016357,-0.0007196630167364714,-0.00034359247299918814
-0.0016339356863721724,-0.0009887947757977282,-0.000575100700805556
-0.0019260618038606067,-0.0013665102350549272,-0.0009168962960269859
-0.0021291224594462603,-0.0016607685770921531,-0.001181825394292533
-0.0022552701448226384,-0.0019125093054103994,-0.0014076076419945929
-0.0024323929158932022,-0.0021717306431982787,-0.001639566739573723
-0.002487781244312094,-0.002263125973002698,-0.0017019449357515086
-0.0025552901140626053,-0.0023256020006606924,-0.0017325058527640363
-0.002440387107623202,-0.002193018165777033,-0.00153615741365379
-0.0022600947814606152,-0.0019940251080937943,-0.0012773516946201426
-0.002091929465917014,-0.001804038223638026,-0.0010394663330554237
-0.001797502658335883,-0.0015048712762437849,-0.0006937341100105463
-0.0013856955030508043,-0.0011046804538969008,-0.0002396856720264653
-0.0008917677326585875,-0.0006093116165724217,0.0003130318200399288
-0.0009457707092389186,-0.0009640797187616647,-0.00016333935864494903
-0.0009082628330123929,-0.0011954774405656518,-0.0005322270121878123
-0.0006637109360686878,-0.0012325390679388609,-0.0007247501216339637
-0.0002783547194539451,-0.0011375783682308956,-0.0007975334415835578
0.0002830872017406909,-0.0008285724257860693,-0.0007000898555051631
0.0008542764917440502,-0.0005211455177428346,-0.00058824972692
0.0018114128159995063,0.0005324007587836255,0.0003988141842442199
0.002472681925874032,0.0012799716242762958,0.001079374843275335
0.0030437872471569365,0.0019329690231632618,0.0016671047827008707
0.003353295681653901,0.0023594229107723546,0.002041872094949295
0.003220849814240987,0.0023123876215344606,0.001980524099894912
0.0030115841871774353,0.002189178049167453,0.0017916395029185094
0.002693211771766123,0.0019652651616754754,0.0014935769554226973
0.0025873018679521153,0.001908460323213818,0.0013921362734782405
0.002379294187360195,0.0017864096776020666,0.001236986109392663
0.0021777828602620704,0.0016359918637787255,0.0010652121193228427
0.002196665920084965,0.0016692610360326224,0.0010976078056565512
0.0019380670862430564,0.0014249775485335112,0.0008287799711095629
0.0017876812227808924,0.0012206561739247,0.0006179834992383902
0.0015321788014690527,0.0009304491905578038,0.0003040549566494518
0.0011862381089128267,0.0006013529399142213,-6.069208845567646e-05
0.0008499395602134347,0.0003019198275232085,-0.000402254525253168
0.00024514825968552763,-0.00015394806473357337,-0.0009246169292913667
-0.00018386601372425104,-0.00043825175669255894,-0.001194340034095806
-0.0005458954297196513,-0.0006793322864490368,-0.0013836576772989417
-0.0008760882907107886,-0.0008947442653179165,-0.0015383503702956316
-0.0011718568814552469,-0.0011352374101196118,-0.0016903268864734442
-0.001470452287049014,-0.0014115640737649982,-0.001872502699660552
-0.0016497290670070487,-0.001626731539948443,-0.0019978880652508765
-0.0017652767578088795,-0.001745741092045341,-0.002072383106024441
-0.0018833035062186662,-0.0018746213255021492,-0.002150836030854304
-0.0019939502491884303,-0.001994545687747355,-0.0022237162581012094
-0.0019731162369094547,-0.002015120268370901,-0.002203529174633193
-0.0019045386143589482,-0.0019560377123899754,-0.0021203660799561336
-0.0018276525775122086,-0.0019098679874954693,-0.00204233867585044
-0.0017517098684930897,-0.0018932185484107815,-0.0019735952282830447
-0.0015218837876197228,-0.0017178246615791714,-0.0017749740886535872
-0.0014002830875978363,-0.0016058119746350692,-0.0016501489106015318
-0.0012533066709943918,-0.0014664709023113343,-0.0014895504176951325
-0.0009468311443829202,-0.0011750141581028748,-0.00118691117892935
-0.0005720335981138967,-0.000802919718051363,-0.0008153913172831063
-0.00019621020758694025,-0.0004090052934037526,-0.00044039137471444707
-1.9731328721831983e-05,-0.00019575537702577772,-0.00023464345606558995
0.0001452452879173763,1.0225964100285995e-05,-2.9922437884197717e-06
8.499113065902227e-05,-6.02792422543872e-06,-4.3588346914237724e-05
-0.00028829088585156877,-0.00034831914613244684,-0.0004074550407319094
-0.0005988362548132784,-0.0006445656720388384,-0.0007331723425906395
-0.001001122202322503,-0.001013366188234068,-0.0011306197907007165
-0.0013242970739560443,-0.001288445467510931,-0.0014219088615236592
-0.0014574779317132805,-0.0014571354555231273,-0.001584594822070284
-0.001450585367328768,-0.001470133971669163,-0.0016029724852628803
-0.0012962494093611795,-0.0013591712897911717,-0.0014824463471958932
-0.001057861951824225,-0.0011459422335661454,-0.0012379108215116164
-0.0007922657247265252,-0.000915068128019805,-0.0009770116936576223
-0.0005193844190894355,-0.000671256766525599,-0.000711215710785887
-0.00026355840134583704,-0.00041059132519924674,-0.0004518263035325888
-1.3767965351917328e-05,-0.00021050825848387014,-0.00020574818270070885
6.162696659996058e-05,-8.370968350813413e-05,-3.209228992456016e-05
3.892253790066308e-05,-8.297588140068578e-05,8.307754163770303e-06
-3.203314214687025e-05,-0.0001447342141566839,-1.668719860289297e-05
-0.00018919433064982404,-0.00031213536154631205,-0.00019404101567691546
-0.00033635492392555604,-0.0004972387256403897,-0.0004039230734782663
-0.00033837162547332663,-0.000487643583142777,-0.0004382361775908106
-0.0001674389069085414,-0.00039264208731181296,-0.00039292752814546465
0.00024010155483184043,-7.943176772928267e-05,-0.00012879124773842172
0.0007131588736910934,0.00029302336814114745,0.0001955038669471486
0.0012185228931663767,0.0006973752630030621,0.0005851212320035368
0.0014971427214047286,0.0009394590605204058,0.0008059050964739309
0.0016043088553483735,0.0010198753482780858,0.0008693935017057574
0.0014536062608217185,0.0009588644163374386,0.0007733744792742707
0.0010486022881242797,0.0006680000740824018,0.00044294819580663504
0.0006404465838822645,0.0003322879861527698,9.094564826853098e-05
0.0004579207690066892,0.0002128539695405258,-5.0150449499723155e-05
0.0004592329782825882,0.00020420228689645972,-7.480490647078718e-05
0.0005566604571534063,0.0002594563445804458,1.774842590457459e-05
0.0009182428321378098,0.0004750849785886179,0.0002887837399834963
0.0012211445391631076,0.0006863253228393588,0.0005327394062105966
0.0015795172230642436,0.0009865161340962708,0.00085877568358164
0.0017626742556216865,0.0011280295669600423,0.0010266546341072755
0.0018492759749664078,0.0012124944408358179,0.001143931869280523
0.0019086683966438478,0.0013398764399779365,0.0012532703637649126
0.0016122660797178482,0.0012333650243954157,0.0010851400351879904
0.001375145546439565,0.0011465535152793787,0.0010064981807390517
0.0010508666709889136,0.0009318538182332447,0.0008105875407973692
0.0008456689058817539,0.0008216692992970316,0.0007181456386079943
0.0007025666686688375,0.0008213346126570442,0.0007591474585181061
0.0006463603053701907,0.0008480286117226731,0.0008406734272254153
0.0007706105089377834,0.0010305619520965628,0.0010939347022993176
0.0007558964432074278,0.001073389431513473,0.0011623368619141418
0.00084640812106562,0.0012216058390130523,0.0013637049404903207
0.0005372318647089686,0.0010180370142455744,0.0012280195440527342
0.0002301676328799145,0.0007657663324082415,0.0010141137210746365
-0.00016257769898852517,0.00043073695241321863,0.0007100904507338013
-0.0003504624608887585,0.0002222233470858801,0.0005524679623823191
-0.0003740859245773235,0.00016325010887258595,0.0005436154677539773
-0.00044165090550073025,9.763449609060804e-05,0.0004922083920468391
-0.00032523936669679685,0.00016684109187657648,0.0005502512410086609
-0.00015415178129742562,0.0003048472464035442,0.0006514175723269861
-7.45460029282687e-06,0.00040410447759831964,0.0007101771920057821
9.003664727796004e-06,0.00038917283254577393,0.0006710220237855924
8.108222835366677e-05,0.00041487927497821126,0.000692269410371685
8.273414126819323e-05,0.0003769716231517624,0.0006231041388131275
7.814015455518859e-05,0.00035325666524584483,0.000581421723390303
-6.742582520516316e-06,0.00024621833274903165,0.00046357558694218136
-8.75314484623148e-05,0.00015912838019182867,0.00037778120834818077
-0.00011242289262120784,0.00010872457224484816,0.000320999870566488
-0.0003152555388074893,-7.13187523394916e-05,0.00010744365319908004
-0.0003965593072724544,-0.0001591648194472337,1.3724132624124026e-06
-0.0003589702348791245,-0.00014029166159640168,1.9742022851574428e-05
-0.00033262069239891137,-0.00011665882404160248,5.003571865638223e-05
-0.00019770197261426422,3.9972674994116376e-05,0.00020869831010474592
-0.0004038482145729022,-3.910460215176222e-05,0.0001086881329901514
-0.00045630701169027015,1.251345156214939e-06,0.0001385446897553168
-0.0003984162570115084,0.0001685116204969372,0.0002693077501027676
-0.0004675945991721401,0.0002130645514702299,0.0002658911738256361
-0.000570330194947337,0.00021853123194645106,0.00022301920154988662
-0.0008430174219407851,2.4578673882094e-05,-2.5517116734875777e-05
-0.000913084433045576,-6.179094324892896e-05,-0.00014017745885605603
-0.0009396940673129724,-0.00013479435102180378,-0.0002312997582964355
-0.0010790083383000967,-0.0003547807767121232,-0.00039809648934080693
-0.001015117384916113,-0.00038985527642640655,-0.00039052398957321085
-0.0007550959678225589,-0.00025566600188232187,-0.0001909601822493032
-0.0005414038954063015,-0.00015374527235615998,-2.6155991941691587e-05
-0.00018945046164789908,8.95057695724345e-05,0.0002754818274290205
-2.4122655083349088e-05,0.0001817118728108546,0.000390798868305879
0.00013610616421850862,0.0002938437794932342,0.0004967302924052973
0.00017149739499799105,0.0002986430670833264,0.0004808308946615602
0.00011047788134878958,0.00022538669694309655,0.0003681578122259397
0.00011827218527953569,0.0002159437807558864,0.00032257269973398216
3.44024859094167e-05,8.570961771728226e-05,0.0001662092140636631
7.17652652453682e-05,6.548899957202039e-05,0.0001555841344944997
3.604027200950421e-05,-3.987946443547797e-05,7.952854299783523e-05
-6.764578101172511e-05,-0.0002002199779765907,-1.1774500431551613e-05
-0.00016373794600728995,-0.0003805685473387071,-0.00010981167670024296
-0.00021472398988307053,-0.0005464705362300394,-0.00015012775207024333
-0.00016368368320302245,-0.0005627731422555634,-7.179602737179553e-05
-9.291204780043414e-05,-0.0005354394758254386,4.386995898541531e-05
-0.0001272437676188126,-0.0005978417007876008,5.4112162319912035e-05
-0.00019010834864115975,-0.000677904950251311,3.1080308434171962e-06
-8.178289186377249e-05,-0.0006266523452995647,7.999882063623674e-05
-3.876278609265472e-05,-0.0006292189363357645,3.319880224417746e-05
-0.0002230924761391825,-0.0008459596277658974,-0.00019954334324944517
-0.00040305090782087805,-0.0011058851937737965,-0.00044012098487600715
-0.00047001886587,-0.0012646914298225919,-0.0005991803153187917
-0.00045455502285054523,-0.0014828852025768214,-0.0007796611750219681
-0.0008654526490385169,-0.0020284885901481124,-0.001299340144760146
-0.0010398744263120496,-0.002251645627142111,-0.0014595639470619472
-0.0010911155449756652,-0.0023850513256679995,-0.0015378616089794465
-0.001192256923324591,-0.0025567080763948054,-0.0016876752705086743
-0.0013596673125538194,-0.0026967083559738926,-0.0019518522150127906
-0.0014271083207921605,-0.0026558587623748916,-0.002015614838845531
-0.001332345528489603,-0.0025625498435541106,-0.002061018679243361
-0.0014764160464974144,-0.002740506756712006,-0.002444480714707381
-0.0013542570073044704,-0.002663299235853988,-0.0025891432385887125
-0.001189171997082653,-0.0025111611194995383,-0.002686998878711425
-0.0010250658297595472,-0.0023804453245638694,-0.0026643401311092574
-0.0007424376834209789,-0.002110688817108819,-0.0025097034172567043
-0.0004722714983939431,-0.0016754007865253668,-0.0021739443279685587
-6.720983020895682e-05,-0.0010918947641276832,-0.001662461550182947
7.479896528783302e-05,-0.0007142698749042308,-0.001396582258723219
0.00027974284384403174,-0.00022336075355714233,-0.0010233150291566965
