y,u,v
0.0,0.0,0.0
0.0,0.0,0.0
0.9920717555716488,0.7994243879554532,0.8361477338184913
0.9926158164327691,0.7994431931354589,0.8361570755896712
0.9931024967618841,0.7994541972877951,0.8361735372177055
0.9937710496986605,0.7994603440434846,0.8361919937031272
0.9947313383645799,0.7994394791326808,0.8361882310452907
0.9957239664258689,0.7993775493527312,0.8361908422000824
0.9968376482720325,0.7993273697693439,0.836185246868386
0.9978984582882536,0.7992896215533345,0.8361875012194173
0.9989300752695373,0.7992607204487462,0.8361991135599814
0.9995430641298156,0.7992176526130369,0.836207725505288
0.9998089315863334,0.7991980689520995,0.8362548073833013
1.0,0.7992199475099501,0.836284876209287
0.9999621788014029,0.79925163817121,0.8363073386278361
0.9997039664073799,0.799289678317569,0.8363316823753036
0.9994001642237961,0.7993152141139631,0.8363600807109567
0.9993878382757114,0.7993330624111568,0.836380645582235
0.9992375752375465,0.7993541624880757,0.8363855921798217
0.9990389977265598,0.7994019336460804,0.8364213860843256
0.9989070452086419,0.7994553244633107,0.8364494113978657
0.9988023557416853,0.7994963731141035,0.8364584612386964
0.9985490575085435,0.7995284124699475,0.8364538552265175
0.9980404986215777,0.7995773189126444,0.8364520549893629
0.9975522126755412,0.7996050117499532,0.8364533200208769
0.9971745845502705,0.799593504828682,0.836417769391664
0.9967240711477726,0.7995370487427832,0.8363845055501878
0.9963658563907357,0.7993817499060917,0.836304257140815
0.995983687126697,0.7992336033629597,0.8362138722609775
0.9954685598068705,0.7991248998536991,0.8361382460821365
0.9948985009263029,0.7990339067856338,0.8360598141282709
0.9942867770975387,0.7989465385194068,0.8359953299577644
0.9937711307904243,0.7989014920446628,0.835961693094175
0.9931792420070646,0.7989596105117177,0.836006909861623
0.9926419928540965,0.7990223349909517,0.8360692532095674
0.9922629375137845,0.7990297548873316,0.836113594185967
0.9920140182358833,0.7990387317455749,0.8361662713956767
0.9916762223849498,0.7990494196400326,0.8362127531946383
0.9913857192506155,0.79903740184065,0.836238848524202
0.9911984134947852,0.7990155313919759,0.8362483524789095
0.9910069071855947,0.7989978858241914,0.8362512393456977
0.8262105688888707,0.6658018893216824,0.6968522278503334
0.6613825626365801,0.5326059868856204,0.5574358360473525
0.49653278396654754,0.39941559733796106,0.4180112678519388
0.3314860278161292,0.26622838992121195,0.2785868701294343
0.16632886144512965,0.1330571445171302,0.13914190789605832
0.0010125056348192455,-0.0001086741360211484,-0.00030401122012947837
0.00014140349267333853,-4.442080673455827e-05,-0.00035070331706563943
-0.0008485424134802458,1.9490585613420205e-05,-0.00037730465923468937
-0.0018343108323746363,8.618486708907715e-05,-0.0004046390709475344
-0.002803850807107037,0.00015496816249946886,-0.00041972159838834757
-0.003731728536700544,0.00020515882842774593,-0.00042420723434966024
-0.004304563278441786,0.0002177123740621529,-0.0004448119306931759
-0.004567726234537422,0.00019768405995348938,-0.000465921378215206
-0.004740025148574169,0.00016077514369836478,-0.0005043970774469307
-0.004851866548682813,9.547933473898352e-05,-0.0005251037692094959
-0.004835082896244028,3.588454707539214e-05,-0.0005519972219323137
-0.00468197011329895,-3.850119808648708e-05,-0.0005709229583600673
-0.004593713802156954,-8.660807599289623e-05,-0.0005754711250820235
-0.004632481611942447,-0.00016672106211999555,-0.0005708552016875236
-0.004571893450172374,-0.0002397213995511496,-0.0005486955257231812
-0.00449495178271999,-0.0002899032354874206,-0.0005328678550771784
-0.004283110542452072,-0.0003309196297791289,-0.0005159894153776207
-0.004004076666769461,-0.00034968669665542794,-0.0004999781169376101
-0.0034954229925431004,-0.0003597522568781997,-0.000480661518208361
-0.002675381270542901,-0.0003229780430532322,-0.0004491287155819549
-0.0017934560809991166,-0.0002905393553225743,-0.00042811261368942694
-0.0008146927290619043,-0.0002621755287195886,-0.0004045167124882599
0.00019500334644925252,-0.00025236784030601214,-0.00039216661707684296
0.0012321082578938005,-0.0002474595360530896,-0.00038616726819316253
0.002070489332768281,-0.00024981164770988666,-0.00038081449097326957
0.002656268122038575,-0.00025820068076845445,-0.0003869219622088929
0.002866410399753491,-0.0002639407162116704,-0.00039490805930263715
0.002928778255431499,-0.00026404649591231787,-0.0004082941470442014
0.002807942877706775,-0.0002621332709008405,-0.00041403724595531397
0.0024463979522392192,-0.00025210321085048496,-0.0004161339185573737
0.0019541489616090846,-0.0002449484845372835,-0.00042939404375955765
0.0013024732031044625,-0.0002449227153768998,-0.0004391834414747167
0.0007513820464788592,-0.00022771630454430754,-0.0004498214194473175
7.252144551425246e-05,-0.00018630832713643588,-0.0004339196849905189
-0.0006484647048639457,-0.00014280466824776025,-0.0004217119506775507
-0.0012808499942075198,-0.00010108223500048427,-0.0004038607702212239
-0.0017471146608904105,-6.125527667944422e-05,-0.0003764746399832196
-0.0020002865710840832,-2.320909348882392e-05,-0.00035227163177667116
-0.0022348349468245873,-4.312459994005342e-06,-0.00031150752297250746
-0.002254685129358698,-5.6101985200418195e-06,-0.0002986660114747144
-0.0021627166174785837,5.79355601519507e-07,-0.00028928477563531233
-0.002180343624259045,2.048477063676597e-05,-0.0001523741270796316
-0.0022729233878339555,4.394533869530403e-05,-1.3069469456223061e-05
-0.0023266383919156993,7.328686166230446e-05,0.00011725238319537469
-0.0022041173867291437,0.00011368948140449549,0.00022694539217680076
-0.0019990793850291405,0.00014593399941128268,0.0003386192026397894
-0.0016862347489743864,0.0001715032236301125,0.0004571349955153988
-0.0010377111174279697,0.00017720244288584942,0.0004528942566808937
-0.0002893345119169934,0.00018261333587038295,0.0004532422304502026
0.00043857200957746163,0.000192855586035472,0.00045240392181700265
0.0011728959530487454,0.0002019030842157966,0.00044619301353202733
0.0017486098128097062,0.00020999856508932752,0.0004530342751270803
0.002153394128116294,0.00021990824892292025,0.00046117120290056204
0.002352558563268572,0.00023433600542137843,0.00045944484935344775
0.00250848198674519,0.00024287938313662704,0.00044652044405285287
0.002505304991646627,0.00023658621176228848,0.0004587496226323976
0.0024067925546380946,0.0002372757620594918,0.00048678592861236197
0.0021267468339481277,0.0002517332522043235,0.0005109984876265509
0.0017568941473910785,0.0002787446483913794,0.0005345255509317224
0.0013938980397608322,0.0003109747500845098,0.000560880914750513
0.0007934418214624185,0.0003636271817549918,0.0005963358556816381
0.00015744650700223414,0.0004376418870472578,0.0006036950233410187
-0.0006357936662743472,0.0005017661002243749,0.000600788153917438
-0.0014010678131001623,0.0005539859523868225,0.0005909965937544088
-0.0021978091683277096,0.0005884070634337372,0.0005837754622977366
-0.0030780501720399653,0.0006182788364330479,0.0005738847899791625
-0.003785358484530648,0.0006389360622205201,0.000551834137385823
-0.00450829696417188,0.0006526451654888401,0.0005325171782497233
-0.00508588566551033,0.0006651764559388399,0.00051266339163744
-0.005500617237167635,0.0006813232677258714,0.0004890694726787847
-0.005857350898191171,0.0006909886851451284,0.0004840053821359789
-0.0061286143808707465,0.0006904257281017106,0.0005291765579924606
-0.006358696222265218,0.0006892910741231316,0.00057510495071746
-0.00635747407928441,0.0006921073009743895,0.0006258696562302603
-0.006337822121061388,0.0007035124971341286,0.0007086969638936972
-0.006244063643649098,0.0007214874776829321,0.0007917778184715557
-0.00608689591210946,0.0007627375964581465,0.0008547599893103235
-0.005986124258563619,0.0008216201281310808,0.000864778065799547
-0.005969900860110105,0.0008903818891727,0.0008786943134721922
-0.006097077073145175,0.0009607742253803732,0.0008933009223608377
-0.0061866389616829906,0.0010087152255789827,0.00086799308392428
-0.006293094427049655,0.0010357710420336235,0.0008332164305448606
-0.006389168164417254,0.001044301535166747,0.00078659821721607
-0.006510166806891894,0.0010236269197018506,0.0007296945047821866
-0.006651765640614751,0.0009444691044497044,0.0006708009806703425
-0.006654909297987801,0.0008082657562774351,0.0005898391439801802
-0.006702562062018369,0.0006800052562598727,0.0005160180677995757
-0.006774551004951212,0.0005541195735925612,0.0004474589460640828
-0.006884993301829177,0.0004211634099468231,0.0003906103760291392
