y,u,v
155.41664123535156,124.90943145751953,131.60946655273438
155.41285705566406,124.90841674804688,131.60452270507812
155.40969848632812,124.90831756591797,131.60179138183594
155.36875915527344,124.91450500488281,131.60174560546875
155.35757446289062,124.91329193115234,131.60723876953125
155.30104064941406,124.92145538330078,131.61180114746094
155.20291137695312,124.93021392822266,131.6129913330078
155.20309448242188,124.93145751953125,131.6135711669922
155.18206787109375,124.93231964111328,131.61376953125
155.1930694580078,124.931884765625,131.60426330566406
155.1824951171875,124.92198181152344,131.6100616455078
155.14381408691406,124.92472839355469,131.60523986816406
155.1226806640625,124.92253875732422,131.60980224609375
155.17337036132812,124.92669677734375,131.60853576660156
155.19674682617188,124.924072265625,131.60690307617188
155.25588989257812,124.92842864990234,131.60997009277344
155.2988739013672,124.93926239013672,131.61959838867188
155.2824249267578,124.9426498413086,131.62350463867188
155.3666229248047,124.9383773803711,131.62098693847656
155.45382690429688,124.93853759765625,131.6195068359375
155.48143005371094,124.93500518798828,131.6169891357422
155.4766845703125,124.93501281738281,131.60147094726562
155.5099639892578,124.92992401123047,131.59974670410156
155.50733947753906,124.92926788330078,131.59921264648438
155.52517700195312,124.91796112060547,131.6039581298828
155.50619506835938,124.91178131103516,131.61094665527344
155.5355987548828,124.91047668457031,131.62208557128906
155.53965759277344,124.9149169921875,131.62496948242188
155.4855499267578,124.92237091064453,131.63685607910156
155.45262145996094,124.92596435546875,131.6418914794922
155.4422607421875,124.92304992675781,131.64210510253906
155.43783569335938,124.92009735107422,131.64100646972656
155.34542846679688,124.89997100830078,131.6438751220703
155.43099975585938,124.90122985839844,131.6458740234375
155.5218048095703,124.89935302734375,131.64630126953125
155.555908203125,124.89641571044922,131.6483154296875
155.71896362304688,124.89302825927734,131.6470947265625
155.69790649414062,124.8913345336914,131.64434814453125
155.6566162109375,124.89208221435547,131.64625549316406
155.66058349609375,124.89447784423828,131.64698791503906
155.6678924560547,124.89573669433594,131.65045166015625
155.63702392578125,124.90174865722656,131.65396118164062
155.65756225585938,124.90701293945312,131.6533660888672
155.62448120117188,124.91014862060547,131.6535186767578
155.62294006347656,124.91290283203125,131.65350341796875
155.6019744873047,124.91053009033203,131.65074157714844
155.61312866210938,124.90978240966797,131.6518096923828
155.5386962890625,124.90863037109375,131.652099609375
155.5845489501953,124.90792083740234,131.65701293945312
155.5697784423828,124.9049072265625,131.65081787109375
155.6543426513672,124.904296875,131.64703369140625
155.7467803955078,124.89984893798828,131.64688110351562
155.75436401367188,124.89739227294922,131.64572143554688
155.82760620117188,124.8956527709961,131.64772033691406
155.83920288085938,124.8938217163086,131.64845275878906
155.9162139892578,124.89608001708984,131.6476593017578
155.97657775878906,124.8915786743164,131.65203857421875
156.02053833007812,124.89374542236328,131.6540069580078
155.9994659423828,124.8893814086914,131.65341186523438
156.07411193847656,124.88890075683594,131.6533203125
156.048095703125,124.88782501220703,131.65090942382812
156.0763702392578,124.89100646972656,131.64830017089844
156.10763549804688,124.89111328125,131.64877319335938
156.158203125,124.89108276367188,131.6495361328125
155.3290252685547,125.01190185546875,131.84877014160156
155.4296417236328,125.01168823242188,131.85247802734375
155.4765625,125.01468658447266,131.84719848632812
155.649169921875,125.01902770996094,131.85194396972656
155.7034912109375,125.01805114746094,131.84613037109375
155.78549194335938,125.01667785644531,131.84048461914062
155.76473999023438,125.0106430053711,131.84378051757812
155.7969207763672,125.00676727294922,131.8478546142578
155.83924865722656,124.99512481689453,131.8443603515625
155.82093811035156,124.9969711303711,131.83697509765625
155.86428833007812,124.99214172363281,131.8385467529297
155.93223571777344,124.99561309814453,131.84152221679688
155.9182891845703,124.99432373046875,131.8488311767578
156.00160217285156,124.98246765136719,131.85238647460938
156.02955627441406,124.97876739501953,131.85906982421875
156.091552734375,124.97941589355469,131.85256958007812
156.1927947998047,124.96765899658203,131.84201049804688
156.1031036376953,124.97476196289062,131.83164978027344
156.1311798095703,124.97229766845703,131.8341522216797
156.15087890625,124.977783203125,131.83433532714844
156.2318572998047,124.97418212890625,131.8370361328125
156.2560272216797,124.97881317138672,131.84066772460938
156.21868896484375,124.97615814208984,131.83523559570312
156.2144317626953,124.97781372070312,131.82870483398438
156.2859649658203,124.97633361816406,131.82656860351562
156.3101348876953,124.97527313232422,131.82833862304688
156.27328491210938,124.97411346435547,131.82374572753906
156.27162170410156,124.97097778320312,131.81895446777344
156.1897735595703,124.97460174560547,131.81590270996094
156.21766662597656,124.97705841064453,131.81790161132812
156.20965576171875,124.97610473632812,131.80282592773438
156.19345092773438,124.97748565673828,131.79959106445312
156.21798706054688,124.9775390625,131.7968292236328
156.2333526611328,124.97730255126953,131.8000946044922
156.15306091308594,124.98703002929688,131.80406188964844
156.06683349609375,124.98818969726562,131.80264282226562
156.0341033935547,124.99174499511719,131.7996063232422
155.930908203125,124.98433685302734,131.79820251464844
155.96226501464844,124.98784637451172,131.7996826171875
155.9440460205078,124.99102783203125,131.79953002929688
155.92630004882812,124.9925537109375,131.7921905517578
155.92726135253906,124.99176025390625,131.7901153564453
155.94776916503906,124.99068450927734,131.79002380371094
155.87191772460938,124.9858627319336,131.79556274414062
155.80868530273438,124.98506164550781,131.79710388183594
155.83453369140625,124.97621154785156,131.79580688476562
155.83297729492188,124.97796630859375,131.79432678222656
155.850830078125,124.97830963134766,131.7938995361328
155.8197479248047,124.97611236572266,131.8035125732422
155.77395629882812,124.97554016113281,131.80621337890625
155.7935333251953,124.9800796508789,131.8074951171875
155.80136108398438,124.97991180419922,131.8156280517578
155.770263671875,124.97513580322266,131.81842041015625
155.80845642089844,124.968017578125,131.815673828125
155.81185913085938,124.96760559082031,131.81629943847656
155.80784606933594,124.97329711914062,131.81097412109375
155.7858123779297,124.9686279296875,131.8024139404297
155.75311279296875,124.96150207519531,131.8001708984375
155.7733612060547,124.95896911621094,131.8015594482422
155.81097412109375,124.95755767822266,131.80152893066406
155.88418579101562,124.96031188964844,131.8074493408203
155.97679138183594,124.96141052246094,131.80357360839844
156.0125274658203,124.96112060546875,131.80335998535156
156.11758422851562,124.96190643310547,131.81121826171875
156.16920471191406,124.9653091430664,131.81373596191406
156.15419006347656,124.963623046875,131.8153839111328
156.20654296875,124.9612045288086,131.81600952148438
156.1954345703125,124.95848083496094,131.8196258544922
156.17527770996094,124.95767974853516,131.81866455078125
156.19232177734375,124.95275115966797,131.81922912597656
156.15367126464844,124.95677185058594,131.81875610351562
156.23802185058594,124.95445251464844,131.82867431640625
156.19613647460938,124.96454620361328,131.8349609375
156.1765899658203,124.96470642089844,131.8351287841797
156.2205352783203,124.96881103515625,131.83543395996094
156.21498107910156,124.9740219116211,131.841064453125
156.1189422607422,124.974609375,131.84213256835938
156.14474487304688,124.97075653076172,131.8423614501953
156.1764373779297,124.96888732910156,131.8419952392578
156.19577026367188,124.96247863769531,131.84164428710938
156.2026824951172,124.96234130859375,131.84115600585938
156.07496643066406,124.95906829833984,131.8432159423828
156.13143920898438,124.95948791503906,131.84706115722656
156.2401580810547,124.95762634277344,131.84417724609375
156.25230407714844,124.96331024169922,131.8466033935547
156.27410888671875,124.9614028930664,131.8530731201172
156.3466796875,124.96156311035156,131.85260009765625
156.351318359375,124.96179962158203,131.84832763671875
156.4037322998047,124.96102142333984,131.84710693359375
156.4599151611328,124.96056365966797,131.84878540039062
156.4287567138672,124.95306396484375,131.8491668701172
156.41610717773438,124.95575714111328,131.85472106933594
156.335693359375,124.96578216552734,131.85079956054688
156.2868194580078,124.96886444091797,131.85086059570312
156.37619018554688,124.96815490722656,131.85452270507812
156.3660430908203,124.97318267822266,131.85330200195312
156.3897705078125,124.96714782714844,131.84906005859375
156.38673400878906,124.97045135498047,131.85076904296875
156.41099548339844,124.97036743164062,131.84156799316406
156.45465087890625,124.97371673583984,131.84141540527344
156.470947265625,124.97748565673828,131.83963012695312
156.33241271972656,124.9759750366211,131.8414764404297
156.31521606445312,124.9793930053711,131.8428192138672
156.261962890625,124.9786148071289,131.841552734375
156.28306579589844,124.9802017211914,131.84133911132812
156.27835083007812,124.97880554199219,131.84104919433594
156.27243041992188,124.97566986083984,131.8428497314453
156.3009796142578,124.9737548828125,131.8440704345703
156.3171844482422,124.97410583496094,131.83934020996094
156.3469696044922,124.97026062011719,131.839599609375
156.4096221923828,124.96992492675781,131.84420776367188
156.3992462158203,124.9649658203125,131.8531494140625
156.41151428222656,124.9661636352539,131.8536834716797
156.42694091796875,124.96580505371094,131.85475158691406
156.41265869140625,124.96250915527344,131.8529510498047
156.41796875,124.9637680053711,131.8522491455078
156.431640625,124.96714782714844,131.85342407226562
156.30120849609375,124.97478485107422,131.84767150878906
156.2812957763672,124.98068237304688,131.8471221923828
156.32437133789062,124.98298645019531,131.84686279296875
156.32789611816406,124.9806137084961,131.84959411621094
156.31056213378906,124.98400115966797,131.849853515625
156.3679962158203,124.98469543457031,131.8372802734375
156.34259033203125,124.98782348632812,131.83441162109375
156.41098022460938,124.9879379272461,131.83316040039062
156.48545837402344,124.98711395263672,131.83387756347656
156.5238494873047,124.98986053466797,131.8321533203125
156.53121948242188,124.99104309082031,131.8335723876953
156.5301055908203,124.9935073852539,131.82395935058594
156.521484375,124.99424743652344,131.81993103027344
156.4566192626953,124.99897766113281,131.81961059570312
156.32749938964844,125.00505065917969,131.8262176513672
156.2438201904297,125.00963592529297,131.81820678710938
156.224365234375,125.01188659667969,131.81483459472656
156.14784240722656,125.01313018798828,131.81654357910156
156.062255859375,125.02079772949219,131.81544494628906
155.98387145996094,125.02577209472656,131.81039428710938
155.93296813964844,125.02796173095703,131.81027221679688
155.95082092285156,125.0138168334961,131.80259704589844
155.85536193847656,125.01554870605469,131.79635620117188
155.83396911621094,125.0168228149414,131.79112243652344
155.59823608398438,125.02188873291016,131.80056762695312
155.4573211669922,125.01290130615234,131.7859649658203
155.32240295410156,125.01676940917969,131.7848663330078
155.1732635498047,125.0294418334961,131.77377319335938
155.01422119140625,125.0290298461914,131.7533721923828
154.88014221191406,125.02139282226562,131.7692108154297
154.7729034423828,125.01126861572266,131.78086853027344
154.7036590576172,125.01460266113281,131.78099060058594
154.5912322998047,125.00862884521484,131.78929138183594
154.48641967773438,125.00689697265625,131.78631591796875
154.46299743652344,125.00248718261719,131.7835693359375
154.50689697265625,125.00480651855469,131.79116821289062
154.55076599121094,125.00422668457031,131.79505920410156
154.59849548339844,125.01144409179688,131.80181884765625
154.65440368652344,125.0101547241211,131.82168579101562
154.75161743164062,125.0084457397461,131.8267364501953
154.7751007080078,125.00570678710938,131.8330535888672
154.85826110839844,125.00452423095703,131.83409118652344
154.9365692138672,124.99848175048828,131.8355712890625
155.07339477539062,124.99581909179688,131.83145141601562
155.1710968017578,124.99231719970703,131.82965087890625
155.2639617919922,124.99375915527344,131.8301239013672
155.31700134277344,124.99501037597656,131.8250732421875
155.33740234375,124.99990844726562,131.82662963867188
155.3585205078125,125.00049591064453,131.83108520507812
155.38958740234375,125.003173828125,131.8316192626953
155.39675903320312,125.00365447998047,131.83270263671875
155.3580780029297,125.00598907470703,131.83514404296875
155.2680206298828,125.0042724609375,131.83741760253906
155.1996307373047,125.00396728515625,131.84205627441406
155.111083984375,125.00920104980469,131.84068298339844
155.11563110351562,125.01419830322266,131.833740234375
155.1017608642578,125.0161361694336,131.84486389160156
155.0441436767578,125.01514434814453,131.84579467773438
155.1321563720703,125.01461029052734,131.84327697753906
155.16941833496094,125.01471710205078,131.84703063964844
155.1181182861328,125.0107650756836,131.8501739501953
155.16819763183594,125.0059814453125,131.84613037109375
155.11744689941406,125.00175476074219,131.8447265625
155.13247680664062,125.00188446044922,131.8372344970703
155.1094512939453,125.00345611572266,131.83580017089844
155.0998992919922,125.00606536865234,131.8389434814453
155.06515502929688,125.00960540771484,131.83364868164062
155.06138610839844,125.01612091064453,131.83694458007812
154.99212646484375,125.02489471435547,131.841064453125
155.00482177734375,125.02157592773438,131.83462524414062
154.96311950683594,125.0218276977539,131.83787536621094
154.9228057861328,125.02418518066406,131.8368682861328
154.929931640625,125.02294158935547,131.8366241455078
154.97943115234375,125.01686096191406,131.8388671875
155.0300750732422,125.01294708251953,131.84127807617188
155.02186584472656,125.01020812988281,131.84033203125
155.07672119140625,125.01163482666016,131.84063720703125
155.04197692871094,125.01026916503906,131.83847045898438
155.0464630126953,125.00596618652344,131.84246826171875
154.97369384765625,124.99298095703125,131.8451690673828
154.92568969726562,124.99549102783203,131.84817504882812
154.96524047851562,124.9912338256836,131.84422302246094
154.9692840576172,124.98992156982422,131.8406219482422
154.942138671875,124.98497772216797,131.83135986328125
154.93910217285156,124.98295593261719,131.82139587402344
154.89122009277344,124.981689453125,131.82569885253906
154.8544158935547,124.98242950439453,131.83282470703125
154.91015625,124.9819107055664,131.83511352539062
154.85012817382812,124.98249053955078,131.8313446044922
154.8377227783203,124.9861831665039,131.83848571777344
154.8198699951172,124.98786926269531,131.83871459960938
154.8137664794922,124.9887466430664,131.83987426757812
154.75852966308594,124.99398040771484,131.8460693359375
154.65274047851562,124.99134063720703,131.84808349609375
154.55250549316406,124.99929809570312,131.8483428955078
154.5527801513672,125.0030517578125,131.8507537841797
154.53790283203125,125.00360107421875,131.85035705566406
154.56788635253906,125.00699615478516,131.85438537597656
154.58387756347656,125.00071716308594,131.85455322265625
154.55438232421875,125.00363159179688,131.8575439453125
154.555908203125,124.99950408935547,131.85968017578125
154.5253143310547,124.99848937988281,131.85482788085938
154.48765563964844,124.99517822265625,131.85366821289062
154.46058654785156,124.99610137939453,131.85450744628906
154.36270141601562,125.00154113769531,131.8659210205078
154.33132934570312,125.00383758544922,131.8661651611328
154.2830810546875,125.0031967163086,131.87197875976562
154.2176513671875,125.01231384277344,131.8732452392578
154.19888305664062,125.01522827148438,131.8716278076172
154.09193420410156,125.01476287841797,131.88429260253906
153.95993041992188,125.0409927368164,131.89210510253906
153.933837890625,125.04559326171875,131.8846893310547
153.9772186279297,125.04649353027344,131.884521484375
153.972412109375,125.04235076904297,131.8839569091797
153.89231872558594,125.03914642333984,131.8870086669922
153.87786865234375,125.0419921875,131.88775634765625
153.9211883544922,125.0344467163086,131.8899688720703
153.87991333007812,125.02694702148438,131.8845977783203
153.83856201171875,125.0257568359375,131.88232421875
153.80642700195312,125.02171325683594,131.8828887939453
153.77381896972656,125.02490234375,131.8832244873047
153.7244415283203,125.0238265991211,131.88131713867188
153.7399444580078,125.0188217163086,131.87704467773438
153.7078094482422,125.00283813476562,131.87057495117188
153.6929168701172,124.99319458007812,131.86888122558594
153.71434020996094,124.99346160888672,131.87074279785156
153.76809692382812,124.99400329589844,131.86940002441406
153.82191467285156,124.9913101196289,131.86822509765625
153.81761169433594,124.9889907836914,131.86892700195312
153.78131103515625,124.9865951538086,131.87484741210938
153.88560485839844,124.98371124267578,131.87350463867188
153.9298858642578,124.98319244384766,131.87432861328125
153.91624450683594,124.9776611328125,131.87525939941406
153.9243621826172,124.97891998291016,131.8782196044922
153.88926696777344,124.974609375,131.87991333007812
153.87966918945312,124.9720687866211,131.88682556152344
153.8717498779297,124.97015380859375,131.8860626220703
153.89175415039062,124.96996307373047,131.88613891601562
153.8988494873047,124.97179412841797,131.88778686523438
153.947265625,124.97418212890625,131.88327026367188
153.72799682617188,124.9755859375,131.8871612548828
153.63938903808594,124.97686767578125,131.88229370117188
153.65335083007812,124.97710418701172,131.8843994140625
153.6417694091797,124.97659301757812,131.892333984375
153.6041717529297,124.97718048095703,131.8930206298828
153.64100646972656,124.97032165527344,131.89979553222656
153.70034790039062,124.96861267089844,131.9055938720703
153.74388122558594,124.96472930908203,131.9127960205078
153.8057861328125,124.96755981445312,131.9195098876953
153.91558837890625,124.96623992919922,131.91944885253906
153.90213012695312,124.96369934082031,131.9187774658203
153.98582458496094,124.966064453125,131.92384338378906
153.9934844970703,124.96652221679688,131.92466735839844
153.9145965576172,124.9681167602539,131.948974609375
153.92713928222656,124.97123718261719,131.95826721191406
153.99295043945312,124.96630859375,131.95924377441406
153.96551513671875,124.97177124023438,131.96176147460938
153.90977478027344,124.97376251220703,131.9644317626953
153.89346313476562,124.97781372070312,131.96998596191406
153.8138885498047,124.98700714111328,131.96986389160156
153.82119750976562,124.98908996582031,131.975830078125
153.83804321289062,124.9970474243164,131.9809112548828
153.84005737304688,125.0042724609375,131.98779296875
153.8135223388672,125.00460815429688,131.99085998535156
153.85121154785156,125.00511169433594,131.99391174316406
153.83364868164062,125.00358581542969,131.9939727783203
153.80056762695312,125.00790405273438,131.99131774902344
153.8119354248047,125.00708770751953,131.99447631835938
153.86048889160156,125.01005554199219,132.00279235839844
153.902099609375,125.01341247558594,132.005859375
153.9929962158203,125.01020050048828,132.0105438232422
