b,g,r
146.13516235351562,150.21778869628906,155.54534912109375
146.11962890625,150.17539978027344,155.5076141357422
146.09507751464844,150.13641357421875,155.47340393066406
146.1002655029297,150.1939697265625,155.5040283203125
146.1212158203125,150.25180053710938,155.54116821289062
146.09312438964844,150.24978637695312,155.52099609375
146.01939392089844,150.23977661132812,155.47950744628906
145.87130737304688,150.20220947265625,155.42465209960938
145.86607360839844,150.33038330078125,155.49862670898438
145.84927368164062,150.34481811523438,155.4994354248047
145.8580322265625,150.38499450683594,155.52325439453125
145.78314208984375,150.34800720214844,155.4842529296875
145.70413208007812,150.37586975097656,155.4808807373047
145.74314880371094,150.4468994140625,155.52345275878906
145.72044372558594,150.46185302734375,155.5224151611328
145.80780029296875,150.59494018554688,155.65467834472656
145.8500213623047,150.64369201660156,155.69961547851562
145.8611602783203,150.70321655273438,155.7408447265625
145.9597625732422,150.83837890625,155.8614044189453
146.0698699951172,150.98387145996094,155.98898315429688
146.1475067138672,151.0702667236328,156.07070922851562
146.2613983154297,151.21568298339844,156.19920349121094
146.4130859375,151.36074829101562,156.3496551513672
146.52903747558594,151.4786376953125,156.46702575683594
146.69065856933594,151.6582489013672,156.6429901123047
146.80520629882812,151.78517150878906,156.7694854736328
146.86968994140625,151.86293029785156,156.8505401611328
146.957275390625,151.99351501464844,156.9814910888672
147.00852966308594,152.05801391601562,157.0420379638672
147.0369873046875,152.1016387939453,157.08058166503906
147.04693603515625,152.12921142578125,157.0897216796875
147.1136016845703,152.1865692138672,157.1548309326172
147.0875701904297,152.14852905273438,157.122314453125
147.16941833496094,152.26837158203125,157.2305450439453
147.23841857910156,152.35552978515625,157.3105010986328
147.29193115234375,152.42724609375,157.37095642089844
147.33261108398438,152.49093627929688,157.42979431152344
147.40884399414062,152.5681610107422,157.50901794433594
147.5130615234375,152.6916961669922,157.61697387695312
147.5498504638672,152.75106811523438,157.6656951904297
147.6091766357422,152.8135223388672,157.727783203125
147.64993286132812,152.86558532714844,157.77029418945312
147.6915283203125,152.897216796875,157.80023193359375
147.69338989257812,152.91720581054688,157.80560302734375
147.7212371826172,152.95001220703125,157.83993530273438
147.7513885498047,152.99742126464844,157.88462829589844
147.79476928710938,153.06011962890625,157.92538452148438
147.8856658935547,153.15087890625,158.00526428222656
147.88644409179688,153.15243530273438,158.0026397705078
147.92169189453125,153.197509765625,158.04237365722656
147.9273223876953,153.20022583007812,158.0478515625
147.8994598388672,153.18983459472656,158.04959106445312
147.9180145263672,153.21055603027344,158.0769500732422
147.95660400390625,153.25167846679688,158.12100219726562
148.0739288330078,153.4048309326172,158.2665252685547
148.10693359375,153.44781494140625,158.3064422607422
148.09255981445312,153.43507385253906,158.2939910888672
148.19903564453125,153.5409393310547,158.40423583984375
148.1519775390625,153.50009155273438,158.36318969726562
148.19815063476562,153.54595947265625,158.42318725585938
148.21119689941406,153.54324340820312,158.43101501464844
148.2257537841797,153.5714111328125,158.4562530517578
148.24456787109375,153.61761474609375,158.48585510253906
148.2778778076172,153.6419677734375,158.51638793945312
148.3163604736328,153.66822814941406,158.5449676513672
148.29840087890625,153.65798950195312,158.5406494140625
148.3894500732422,153.72994995117188,158.6112823486328
148.35885620117188,153.70274353027344,158.5767822265625
148.3387908935547,153.68080139160156,158.56005859375
148.32611083984375,153.68301391601562,158.5601043701172
148.3093719482422,153.662109375,158.5398712158203
148.25994873046875,153.61819458007812,158.50794982910156
148.2638702392578,153.59835815429688,158.50636291503906
148.30918884277344,153.60939025878906,158.5338134765625
148.39544677734375,153.6806640625,158.6160888671875
148.48097229003906,153.75784301757812,158.7029266357422
148.61502075195312,153.8955535888672,158.84771728515625
148.6314697265625,153.90945434570312,158.87803649902344
148.64205932617188,153.9199676513672,158.89691162109375
148.73170471191406,154.01034545898438,158.9923095703125
148.77069091796875,154.02381896972656,159.01768493652344
148.81381225585938,154.07765197753906,159.07095336914062
148.83340454101562,154.10145568847656,159.0912628173828
148.81100463867188,154.0795440673828,159.06536865234375
148.74624633789062,154.04058837890625,159.0196533203125
148.79151916503906,154.09130859375,159.0686798095703
148.78199768066406,154.08303833007812,159.05966186523438
148.7785186767578,154.07618713378906,159.05136108398438
148.77598571777344,154.0696563720703,159.04010009765625
148.7714080810547,154.07089233398438,159.0369873046875
148.68875122070312,153.9914093017578,158.95803833007812
148.69320678710938,154.00161743164062,158.96694946289062
148.70635986328125,154.00299072265625,158.9761962890625
148.653076171875,153.92434692382812,158.9192352294922
148.60780334472656,153.88392639160156,158.91429138183594
148.6597137451172,153.9350128173828,158.9650421142578
148.7322235107422,154.00486755371094,159.03262329101562
148.7310333251953,154.00282287597656,159.01609802246094
148.6954803466797,153.96554565429688,158.97030639648438
148.6260986328125,153.90890502929688,158.91030883789062
148.60276794433594,153.88235473632812,158.88807678222656
148.6253204345703,153.90843200683594,158.90565490722656
148.65187072753906,153.9305877685547,158.92538452148438
148.6348419189453,153.9168701171875,158.9136962890625
148.74978637695312,154.02926635742188,159.02642822265625
148.8224334716797,154.1102752685547,159.10198974609375
148.8345947265625,154.115234375,159.1060333251953
148.9522247314453,154.23745727539062,159.22952270507812
149.0624542236328,154.34385681152344,159.33494567871094
149.20370483398438,154.48692321777344,159.48126220703125
149.2556915283203,154.5369415283203,159.52825927734375
149.25071716308594,154.53594970703125,159.5194549560547
149.24737548828125,154.5341796875,159.5133056640625
149.21963500976562,154.489990234375,159.4725341796875
149.20591735839844,154.47557067871094,159.4673614501953
149.16712951660156,154.41400146484375,159.41567993164062
149.087890625,154.31338500976562,159.3182373046875
149.0902557373047,154.31202697753906,159.31942749023438
149.07057189941406,154.2899627685547,159.29888916015625
149.0802764892578,154.30601501464844,159.2994384765625
149.04830932617188,154.29493713378906,159.2952423095703
149.01539611816406,154.2578125,159.25083923339844
148.98927307128906,154.2349395751953,159.23460388183594
149.0489501953125,154.2849578857422,159.28382873535156
149.0669708251953,154.3106689453125,159.3053436279297
149.1354217529297,154.3665771484375,159.36766052246094
149.20077514648438,154.3999481201172,159.42129516601562
149.19325256347656,154.38084411621094,159.4091796875
149.26922607421875,154.46864318847656,159.4906463623047
149.3572235107422,154.55770874023438,159.57545471191406
149.37783813476562,154.58790588378906,159.600830078125
149.37498474121094,154.59381103515625,159.57830810546875
149.39781188964844,154.63125610351562,159.60923767089844
149.39393615722656,154.63009643554688,159.6062469482422
149.38735961914062,154.64849853515625,159.6296844482422
149.3555450439453,154.62791442871094,159.61895751953125
149.3795623779297,154.6500244140625,159.66038513183594
149.3931121826172,154.65098571777344,159.668212890625
149.35372924804688,154.58633422851562,159.6271514892578
149.32711791992188,154.54885864257812,159.5990753173828
149.31016540527344,154.5393829345703,159.5892791748047
149.2996826171875,154.5367889404297,159.5840606689453
149.1659393310547,154.4503936767578,159.49560546875
149.25523376464844,154.53468322753906,159.583251953125
149.3416748046875,154.62582397460938,159.67433166503906
149.37001037597656,154.6597900390625,159.71035766601562
149.52606201171875,154.8253936767578,159.87234497070312
149.50082397460938,154.80563354492188,159.84791564941406
149.4624786376953,154.76416015625,159.80859375
149.47109985351562,154.76675415039062,159.812744140625
149.47991943359375,154.7704315185547,159.82342529296875
149.46116638183594,154.73464965820312,159.79615783691406
149.49192810058594,154.75291442871094,159.8160400390625
149.46517944335938,154.71826171875,159.7830047607422
149.4687042236328,154.71400451660156,159.7813262939453
149.44308471679688,154.69602966308594,159.7571258544922
149.45245361328125,154.7075653076172,159.7693634033203
149.37646484375,154.63409423828125,159.69503784179688
149.42144775390625,154.677734375,159.74632263183594
149.4010772705078,154.6680145263672,159.72483825683594
149.4834442138672,154.75440979003906,159.8046417236328
149.56634521484375,154.84884643554688,159.8969268798828
149.56983947753906,154.85821533203125,159.903564453125
149.63943481445312,154.9314422607422,159.97915649414062
149.6479034423828,154.94320678710938,159.99176025390625
149.7293701171875,155.0198516845703,160.0676727294922
149.78085327148438,155.0793914794922,160.13302612304688
149.83004760742188,155.12200927734375,160.17901611328125
149.79791259765625,155.10194396972656,160.15724182128906
149.87196350097656,155.17788696289062,160.23130798339844
149.843505859375,155.15267944335938,160.20294189453125
149.8783416748047,155.1815948486328,160.22811889648438
149.90853881835938,155.2114715576172,160.26007080078125
149.95985412597656,155.26194763183594,160.31161499023438
149.3993682861328,154.28143310546875,159.71922302246094
149.4999542236328,154.381103515625,159.8231964111328
149.5526580810547,154.4299774169922,159.86410522460938
149.73509216308594,154.59974670410156,160.04090881347656
149.78770446777344,154.65689086914062,160.08914184570312
149.86624145507812,154.74310302734375,160.1646728515625
149.83326721191406,154.72360229492188,160.1474151611328
149.8580780029297,154.75497436523438,160.1839141845703
149.8758544921875,154.80442810058594,160.22254943847656
149.85983276367188,154.78887939453125,160.19630432128906
149.89401245117188,154.83340454101562,160.2412567138672
149.9693145751953,154.89804077148438,160.3125457763672
149.95205688476562,154.87928771972656,160.30711364746094
150.01065063476562,154.9679412841797,160.3944854736328
150.0321502685547,154.9931640625,160.4303436279297
150.09613037109375,155.057861328125,160.48580932617188
150.17320251464844,155.1688995361328,160.57615661621094
150.0980682373047,155.08119201660156,160.4762725830078
150.12123107910156,155.10726928710938,160.50711059570312
150.1531982421875,155.12535095214844,160.52667236328125
150.2279052734375,155.20542907714844,160.6111297607422
150.26222229003906,155.225830078125,160.6390838623047
150.2201690673828,155.19195556640625,160.59600830078125
150.220458984375,155.19049072265625,160.5851593017578
150.2888946533203,155.2635955810547,160.65464782714844
150.3115234375,155.28843688964844,160.6804656982422
150.27171325683594,155.2530975341797,160.63868713378906
150.26258850097656,155.25369262695312,160.63223266601562
150.18824768066406,155.170654296875,160.54693603515625
150.22073364257812,155.19554138183594,160.5772247314453
150.21560668945312,155.19345092773438,160.5547332763672
150.20278930664062,155.17971801757812,160.53494262695312
150.22740173339844,155.20565795898438,160.55654907226562
150.2419891357422,155.2188262939453,160.575927734375
150.1832275390625,155.13372802734375,160.5007781982422
150.10086059570312,155.04798889160156,160.4132843017578
150.07615661621094,155.01580810546875,160.37660217285156
149.95616149902344,154.91635131835938,160.27035522460938
149.99484252929688,154.94564819335938,160.30296325683594
149.98362731933594,154.92721557617188,160.28411865234375
149.96981811523438,154.9137725830078,160.25840759277344
149.96835327148438,154.91616821289062,160.25653076171875
149.98667907714844,154.93716430664062,160.27685546875
149.9009246826172,154.8601837158203,160.20692443847656
149.83644104003906,154.7965087890625,160.1455078125
149.84390258789062,154.82664489746094,160.17030334472656
149.84596252441406,154.8248291015625,160.16722106933594
149.8646697998047,154.8427276611328,160.1846923828125
149.8294677734375,154.80706787109375,160.1647491455078
149.7826385498047,154.76002502441406,160.12217712402344
149.8114776611328,154.77662658691406,160.14303588867188
149.81903076171875,154.77987670898438,160.1600799560547
149.77842712402344,154.7496337890625,160.13267517089844
149.8019561767578,154.7924041748047,160.168212890625
149.80545043945312,154.7953643798828,160.1724090576172
149.81341552734375,154.79258728027344,160.162353515625
149.78173828125,154.77772521972656,160.130615234375
149.7345428466797,154.7503662109375,160.095458984375
149.75086975097656,154.7723388671875,160.11737060546875
149.78561401367188,154.810546875,160.15513610839844
149.86546325683594,154.87905883789062,160.23495483398438
149.9602813720703,154.9727325439453,160.3233642578125
149.99473571777344,155.00794982910156,160.35916137695312
150.10264587402344,155.10919189453125,160.47341918945312
150.16172790527344,155.15809631347656,160.527587890625
150.1421356201172,155.14288330078125,160.51422119140625
150.18878173828125,155.19522094726562,160.56744384765625
150.17242431640625,155.18280029296875,160.56068420410156
150.15065002441406,155.16368103027344,160.53945922851562
150.1566619873047,155.1820831298828,160.55775451660156
150.1273193359375,155.1431121826172,160.51841735839844
150.2061004638672,155.22244262695312,160.61343383789062
150.1862335205078,155.17372131347656,160.57847595214844
150.16636657714844,155.1539306640625,160.5593719482422
150.2183074951172,155.19580078125,160.60316467285156
150.22406005859375,155.18521118164062,160.60401916503906
150.12939453125,155.08787536621094,160.50900268554688
150.14695739746094,155.11659240722656,160.53457641601562
150.17384338378906,155.1487274169922,160.5658721923828
150.1793212890625,155.17083740234375,160.584716796875
150.18594360351562,155.1773223876953,160.5916290283203
150.05267333984375,155.0487518310547,160.46609497070312
150.1080780029297,155.1015625,160.52647399902344
150.21197509765625,155.21133422851562,160.632568359375
150.23611450195312,155.2187957763672,160.64854431152344
150.2528076171875,155.2367706298828,160.67807006835938
150.3253936767578,155.31005859375,160.7493896484375
150.3306427001953,155.31687927246094,160.74942016601562
150.38104248046875,155.3700714111328,160.80039978027344
150.43788146972656,155.42599487304688,160.85842895507812
150.3896026611328,155.39755249023438,160.82740783691406
150.3822021484375,155.38156127929688,160.8205108642578
150.32269287109375,155.30050659179688,160.7355499267578
150.28033447265625,155.250244140625,160.68711853027344
150.36767578125,155.33836364746094,160.780029296875
150.3690948486328,155.32550048828125,160.7690887451172
150.37973022460938,155.35523986816406,160.78787231445312
150.38392639160156,155.35020446777344,160.78668212890625
150.4071807861328,155.37843322753906,160.80007934570312
150.4573974609375,155.42068481445312,160.8438262939453
150.4819793701172,155.43699645996094,160.85777282714844
150.34169006347656,155.29856872558594,160.721435546875
150.332275390625,155.2793731689453,160.70562744140625
150.2768096923828,155.22714233398438,160.65097045898438
150.30116271972656,155.24746704101562,160.67173767089844
150.29344177246094,155.24346923828125,160.6669464111328
150.2813262939453,155.23822021484375,160.6631317138672
150.30584716796875,155.26702880859375,160.69297790527344
150.32281494140625,155.28515625,160.70408630371094
150.34495544433594,155.31539916992188,160.7348175048828
150.40655517578125,155.37527465820312,160.80279541015625
150.3857421875,155.36026000976562,160.80194091796875
150.4004669189453,155.37210083007812,160.8146514892578
150.41482543945312,155.38734436035156,160.83090209960938
150.39413452148438,155.37567138671875,160.81463623046875
150.40213012695312,155.38096618652344,160.81935119628906
150.421875,155.3919219970703,160.83470153808594
150.30792236328125,155.26121520996094,160.6984405517578
150.30120849609375,155.23936462402344,160.67788696289062
150.3492431640625,155.283447265625,160.72024536132812
150.3485565185547,155.28604125976562,160.72743225097656
150.33787536621094,155.26837158203125,160.70962524414062
150.39669799804688,155.33169555664062,160.75401306152344
150.37791442871094,155.30596923828125,160.7256317138672
150.44644165039062,155.37515258789062,160.79229736328125
150.518798828125,155.4495849609375,160.86776733398438
150.5631866455078,155.48817443847656,160.90377807617188
150.57272338867188,155.4943389892578,160.912841796875
150.57652282714844,155.4970703125,160.90159606933594
150.56927490234375,155.4905548095703,160.8879852294922
150.514892578125,155.42379760742188,160.8229522705078
150.3993377685547,155.288330078125,160.70172119140625
150.32444763183594,155.2077178955078,160.6088409423828
150.3094024658203,155.18931579589844,160.58547973632812
150.23570251464844,155.1112823486328,160.51055908203125
150.16636657714844,155.02322387695312,160.42276000976562
150.09864807128906,154.9464874267578,160.33853149414062
150.05337524414062,154.8936309814453,160.2888946533203
150.04156494140625,154.9223175048828,160.29774475097656
149.9487762451172,154.830078125,160.1945037841797
149.93080139160156,154.8116455078125,160.167236328125
149.7056121826172,154.56866455078125,159.94187927246094
149.54644775390625,154.44015502929688,159.78500366210938
149.42007446289062,154.30389404296875,159.6495361328125
149.2977294921875,154.1563720703125,159.48760986328125
149.1363067626953,154.00909423828125,159.30467224121094
148.98831176757812,153.86988830566406,159.18869018554688
148.85829162597656,153.75888061523438,159.0946044921875
148.79605102539062,153.68821716308594,159.02505493164062
148.6704559326172,153.5745391845703,158.92245483398438
148.56336975097656,153.471923828125,158.81536865234375
148.52914428710938,153.4488525390625,158.7889404296875
148.57765197753906,153.48822021484375,158.84046936035156
148.61952209472656,153.52969360351562,158.88885498046875
148.68344116210938,153.57090759277344,158.94383239746094
148.73681640625,153.61766052246094,159.02206420898438
148.8301544189453,153.7135467529297,159.12449645996094
148.84886169433594,153.7351531982422,159.15533447265625
148.93026733398438,153.81907653808594,159.23934936523438
148.99742126464844,153.8997344970703,159.31979370117188
149.12857055664062,154.0392303466797,159.4523468017578
149.21841430664062,154.13990783691406,159.5481414794922
149.31385803222656,154.23095703125,159.6416015625
149.3696746826172,154.28636169433594,159.6890106201172
149.40048217773438,154.30319213867188,159.71128845214844
149.42140197753906,154.32107543945312,159.73683166503906
149.45834350585938,154.3513641357422,159.76852416992188
149.4657440185547,154.3571014404297,159.77723693847656
149.43260192871094,154.3167266845703,159.74176025390625
149.33924865722656,154.2252960205078,159.65467834472656
149.27001953125,154.1534423828125,159.5921173095703
149.19268798828125,154.0633544921875,159.50216674804688
149.2074737548828,154.07028198242188,159.4982147216797
149.19776916503906,154.04971313476562,159.49649047851562
149.13804626464844,153.99169921875,159.4393768310547
149.22547912597656,154.08132934570312,159.52484130859375
149.26248168945312,154.1160430908203,159.5663299560547
149.2043914794922,154.06459045410156,159.51882934570312
149.24295043945312,154.11915588378906,159.5637969970703
149.1835479736328,154.07058715820312,159.5117950439453
149.19805908203125,154.08946228027344,159.5179901123047
149.180419921875,154.06736755371094,159.49319458007812
149.1772918701172,154.05593872070312,159.48733520507812
149.14747619628906,154.02212524414062,159.4464569091797
149.15689086914062,154.0135955810547,159.44606018066406
149.10633850097656,153.93829345703125,159.381591796875
149.11361694335938,153.9579620361328,159.3877410888672
149.07276916503906,153.91458129882812,159.3498077392578
149.0379638671875,153.8745880126953,159.30816650390625
149.04237365722656,153.8827362060547,159.31491088867188
149.07876586914062,153.93341064453125,159.3666534423828
149.12191772460938,153.9846954345703,159.42005920410156
149.107666015625,153.97813415527344,159.41123962402344
149.1658935546875,154.0318603515625,159.46632385253906
149.12823486328125,153.99815368652344,159.42945861816406
149.12408447265625,154.0026397705078,159.4388885498047
149.02413940429688,153.9339141845703,159.36865234375
148.98162841796875,153.88356018066406,159.32415771484375
149.0115966796875,153.92672729492188,159.35922241210938
149.013671875,153.93478393554688,159.3592987060547
148.97474670410156,153.91505432128906,159.3223114013672
148.9677276611328,153.91807556152344,159.30812072753906
148.91665649414062,153.86788940429688,159.26502990722656
148.88331604003906,153.8262481689453,159.2373504638672
148.9375,153.8809814453125,159.2959747314453
148.8793487548828,153.8219757080078,159.2321319580078
148.8749542236328,153.80332946777344,159.22789001464844
148.86181640625,153.7853546142578,159.2104034423828
148.85720825195312,153.77816772460938,159.2058868408203
148.81265258789062,153.7158966064453,159.15797424316406
148.7010498046875,153.605712890625,159.05494689941406
148.6177520751953,153.50164794921875,158.9547119140625
148.62515258789062,153.49940490722656,158.95724487304688
148.6121368408203,153.48423767089844,158.94195556640625
148.64944458007812,153.51173400878906,158.9761505126953
148.65292358398438,153.53024291992188,158.99256896972656
148.6297149658203,153.49839782714844,158.96641540527344
148.62255859375,153.49957275390625,158.970947265625
148.58956909179688,153.47129821777344,158.93568420410156
148.5437774658203,153.43504333496094,158.89639282226562
148.52037048339844,153.4080352783203,158.8702392578125
148.43406677246094,153.30003356933594,158.7864532470703
148.4066619873047,153.2672882080078,158.7556915283203
148.3571014404297,153.2161102294922,158.71438598632812
148.31063842773438,153.14590454101562,158.65017700195312
148.29779052734375,153.12721252441406,158.62945556640625
148.1885528564453,153.01144409179688,158.53549194335938
148.1099853515625,152.8610076904297,158.41201782226562
148.0928497314453,152.84002685546875,158.3776092529297
148.1372833251953,152.8829345703125,158.42013549804688
148.12396240234375,152.88095092773438,158.4145965576172
148.03732299804688,152.8002166748047,158.3375701904297
148.02920532226562,152.78463745117188,158.32354736328125
148.05657958984375,152.83035278320312,158.3685302734375
148.0,152.7958984375,158.3214874267578
147.95651245117188,152.7557373046875,158.27734375
147.91566467285156,152.72518920898438,158.24588012695312
147.88897705078125,152.69174194335938,158.21310424804688
147.8379364013672,152.64527893066406,158.16131591796875
147.84365844726562,152.66600036621094,158.17233276367188
147.77581787109375,152.64321899414062,158.13206481933594
147.74122619628906,152.63214111328125,158.1151123046875
147.76309204101562,152.65185546875,158.13845825195312
147.81820678710938,152.70602416992188,158.1910858154297
147.8672637939453,152.7615203857422,158.2435760498047
147.85794067382812,152.75811767578125,158.2405242919922
147.8175811767578,152.7208251953125,158.21070861816406
147.91575622558594,152.82723999023438,158.31378173828125
147.95849609375,152.8714141845703,158.35874938964844
147.93267822265625,152.85826110839844,158.34617614746094
147.9441375732422,152.8654327392578,158.35794067382812
147.89964294433594,152.83106994628906,158.3246612548828
147.88397216796875,152.8173828125,158.32322692871094
147.87289428710938,152.81143188476562,158.31443786621094
147.8922882080078,152.83065795898438,158.334228515625
147.9047088623047,152.83587646484375,158.34315490722656
147.958984375,152.88607788085938,158.3865509033203
147.7432098388672,152.6644287109375,158.17152404785156
147.65748596191406,152.5771026611328,158.07814025878906
147.671875,152.58937072753906,158.09425354003906
147.6594696044922,152.57354736328125,158.09170532226562
147.62301635742188,152.53524780273438,158.0548858642578
147.6450958251953,152.57119750976562,158.09890747070312
147.7017822265625,152.6287384033203,158.16481018066406
147.73684692382812,152.66954040527344,158.21669006347656
147.80467224121094,152.72621154785156,158.2864532470703
147.91139221191406,152.83761596679688,158.3957061767578
147.8927001953125,152.8252410888672,158.3815155029297
147.9811553955078,152.90469360351562,158.47056579589844
147.98928833007812,152.91119384765625,158.47903442382812
147.91647338867188,152.81671142578125,158.42982482910156
147.93557739257812,152.82215881347656,158.4521026611328
147.98992919921875,152.8874053955078,158.51864624023438
147.97442626953125,152.8560333251953,158.49412536621094
147.9229278564453,152.7978973388672,158.44129943847656
147.91543579101562,152.77682495117188,158.43142700195312
147.85641479492188,152.6929931640625,158.3527069091797
147.86822509765625,152.6962890625,158.36685180664062
147.90216064453125,152.70750427246094,158.3888702392578
147.91859436035156,152.7020263671875,158.39878845214844
147.89266967773438,152.6737823486328,158.3756103515625
147.9317626953125,152.7095184326172,158.41664123535156
147.91111755371094,152.69235229492188,158.39930725097656
147.88644409179688,152.65863037109375,158.36248779296875
147.89627075195312,152.6680908203125,158.3775177001953
147.95114135742188,152.70994567871094,158.43572998046875
147.9990997314453,152.74839782714844,158.48048400878906
148.08424377441406,152.83706665039062,158.57659912109375
